Date,Apple,Tesla,Amazon,Visa,Microsoft
2015-03-13 00:00:00-04:00,27.533668518066406,12.578666687011719,18.52899932861328,61.57651138305664,35.590030670166016
2015-03-16 00:00:00-04:00,27.836654663085938,13.046667098999023,18.667499542236328,62.5035514831543,35.744850158691406
2015-03-17 00:00:00-04:00,28.30227279663086,12.982000350952148,18.59600067138672,61.453392028808594,35.86525344848633
2015-03-18 00:00:00-04:00,28.620853424072266,13.380666732788086,18.756999969482422,62.189903259277344,36.553314208984375
2015-03-19 00:00:00-04:00,28.404754638671875,13.043333053588867,18.66200065612793,62.0899658203125,36.37268829345703
2015-03-20 00:00:00-04:00,28.048303604125977,13.20533275604248,18.92449951171875,62.64761734008789,36.8801383972168
2015-03-23 00:00:00-04:00,28.340147018432617,13.308667182922363,18.75550079345703,62.34091567993164,36.86294174194336
2015-03-24 00:00:00-04:00,28.224294662475586,13.447999954223633,18.704500198364258,62.35951232910156,36.89734649658203
2015-03-25 00:00:00-04:00,27.48688316345215,12.953332901000977,18.54800033569336,61.08627700805664,35.65882873535156
2015-03-26 00:00:00-04:00,27.678476333618164,12.694000244140625,18.36750030517578,60.95616912841797,35.443817138671875
2015-03-27 00:00:00-04:00,27.457927703857422,12.333333015441895,18.527999877929688,60.90971374511719,35.237388610839844
2015-03-30 00:00:00-04:00,28.15300178527832,12.704667091369629,18.72949981689453,61.021240234375,35.228797912597656
2015-03-31 00:00:00-04:00,27.720809936523438,12.584667205810547,18.604999542236328,60.78890609741211,34.97076416015625
2015-04-01 00:00:00-04:00,27.680709838867188,12.505999565124512,18.51300048828125,60.57514190673828,35.02238082885742
2015-04-02 00:00:00-04:00,27.919084548950195,12.733332633972168,18.612499237060547,60.67737579345703,34.65254592895508
2015-04-06 00:00:00-04:00,28.371322631835938,13.539999961853027,18.851999282836914,60.593727111816406,35.736236572265625
2015-04-07 00:00:00-04:00,28.072803497314453,13.550000190734863,18.720500946044922,61.15133285522461,35.71902847290039
2015-04-08 00:00:00-04:00,27.981464385986328,13.844667434692383,19.059999465942383,61.80189895629883,35.62443161010742
2015-04-09 00:00:00-04:00,28.19533348083496,14.005999565124512,19.177000045776367,61.74612808227539,35.676021575927734
2015-04-10 00:00:00-04:00,28.315637588500977,14.0600004196167,19.13249969482422,61.653175354003906,35.88245391845703
2015-04-13 00:00:00-04:00,28.25994300842285,13.985333442687988,19.118000030517578,60.97476577758789,35.91685485839844
2015-04-14 00:00:00-04:00,28.137413024902344,13.830666542053223,19.25550079345703,60.900413513183594,35.82224655151367
2015-04-15 00:00:00-04:00,28.24434471130371,13.85533332824707,19.172500610351562,61.039825439453125,36.346893310546875
2015-04-16 00:00:00-04:00,28.10845184326172,13.779999732971191,19.302000045776367,61.011932373046875,36.26089096069336
2015-04-17 00:00:00-04:00,27.792097091674805,13.78600025177002,18.777999877929688,59.96177673339844,35.79642868041992
2015-04-20 00:00:00-04:00,28.427030563354492,13.684666633605957,19.475500106811523,60.147647857666016,36.905948638916016
2015-04-21 00:00:00-04:00,28.27330780029297,13.96066665649414,19.55900001525879,60.7331428527832,36.67372512817383
2015-04-22 00:00:00-04:00,28.654264450073242,14.629332542419434,19.489999771118164,63.20521926879883,36.97474670410156
2015-04-23 00:00:00-04:00,28.888187408447266,14.573332786560059,19.499500274658203,62.9356803894043,37.27577209472656
2015-04-24 00:00:00-04:00,29.024084091186523,14.562000274658203,22.2549991607666,62.71266555786133,41.17193603515625
2015-04-27 00:00:00-04:00,29.55207633972168,15.436667442321777,21.92799949645996,62.35951232910156,41.30954360961914
2015-04-28 00:00:00-04:00,29.086467742919922,15.36533260345459,21.465499877929688,62.05284118652344,42.28144454956055
2015-04-29 00:00:00-04:00,28.658720016479492,15.49666690826416,21.4685001373291,62.58256149291992,42.1954345703125
2015-04-30 00:00:00-04:00,27.881210327148438,15.069999694824219,21.089000701904297,61.38365936279297,41.83419418334961
2015-05-01 00:00:00-04:00,28.727781295776367,15.0686674118042,21.14349937438965,61.12347412109375,41.85139083862305
2015-05-04 00:00:00-04:00,28.672090530395508,15.36733341217041,21.152000427246094,60.94688034057617,41.49016189575195
2015-05-05 00:00:00-04:00,28.02602195739746,15.529999732971191,21.059499740600586,61.30003356933594,40.93970489501953
2015-05-06 00:00:00-04:00,27.85002326965332,15.362000465393066,20.954999923706055,61.030521392822266,39.80441665649414
2015-05-07 00:00:00-04:00,28.02228546142578,15.786666870117188,21.3439998626709,61.876243591308594,40.1656379699707
2015-05-08 00:00:00-04:00,28.550247192382812,15.77400016784668,21.684499740600586,64.56207275390625,41.06871795654297
2015-05-11 00:00:00-04:00,28.259422302246094,15.965999603271484,21.642499923706055,64.14383697509766,40.74188995361328
2015-05-12 00:00:00-04:00,28.158754348754883,16.31599998474121,21.551000595092773,63.83720016479492,40.72468566894531
2015-05-13 00:00:00-04:00,28.1900634765625,16.211999893188477,21.3435001373291,63.91166305541992,40.96551513671875
2015-05-14 00:00:00-04:00,28.847780227661133,16.273332595825195,21.61400032043457,65.16846466064453,41.90299987792969
2015-05-15 00:00:00-04:00,28.80751609802246,16.589332580566406,21.299999237060547,64.76815795898438,41.5417594909668
2015-05-18 00:00:00-04:00,29.125185012817383,16.583332061767578,21.261999130249023,65.16846466064453,41.29234313964844
2015-05-19 00:00:00-04:00,29.09834098815918,16.47599983215332,21.085500717163086,65.31741333007812,41.18845748901367
2015-05-20 00:00:00-04:00,29.09610366821289,16.290000915527344,21.19300079345703,64.96366119384766,41.18845748901367
2015-05-21 00:00:00-04:00,29.393648147583008,16.374666213989258,21.581499099731445,64.58194732666016,41.04996109008789
2015-05-22 00:00:00-04:00,29.650909423828125,16.51533317565918,21.381500244140625,64.81470489501953,40.59980773925781
2015-05-26 00:00:00-04:00,28.997663497924805,16.497333526611328,21.273500442504883,63.809234619140625,40.33143615722656
2015-05-27 00:00:00-04:00,29.5390567779541,16.495332717895508,21.570999145507812,64.69367218017578,41.21442413330078
2015-05-28 00:00:00-04:00,29.48089027404785,16.76333236694336,21.328500747680664,64.75882720947266,41.075923919677734
2015-05-29 00:00:00-04:00,29.14531898498535,16.719999313354492,21.46150016784668,63.939571380615234,40.56519317626953
2015-06-01 00:00:00-04:00,29.203481674194336,16.6299991607666,21.54599952697754,64.33989715576172,40.88547897338867
2015-06-02 00:00:00-04:00,29.073734283447266,16.55666732788086,21.54949951171875,64.27474212646484,40.61711883544922
2015-06-03 00:00:00-04:00,29.109525680541992,16.599332809448242,21.829500198364258,64.19093322753906,40.55652618408203
2015-06-04 00:00:00-04:00,28.939504623413086,16.39466667175293,21.538999557495117,63.502017974853516,40.1323356628418
2015-06-05 00:00:00-04:00,28.780662536621094,16.609333038330078,21.34749984741211,63.65099334716797,39.94189453125
2015-06-08 00:00:00-04:00,28.59051513671875,17.086000442504883,21.174999237060547,63.00860595703125,39.586978912353516
2015-06-09 00:00:00-04:00,28.505504608154297,17.066667556762695,21.27400016784668,63.259952545166016,39.51770782470703
2015-06-10 00:00:00-04:00,28.832122802734375,16.713333129882812,21.53849983215332,64.82400512695312,40.34876251220703
2015-06-11 00:00:00-04:00,28.767250061035156,16.76066780090332,21.648500442504883,64.83331298828125,40.20159912109375
2015-06-12 00:00:00-04:00,28.449581146240234,16.71266746520996,21.496000289916992,64.54472351074219,39.794742584228516
2015-06-15 00:00:00-04:00,28.393646240234375,16.691999435424805,21.183500289916992,63.83719253540039,39.370567321777344
2015-06-16 00:00:00-04:00,28.5457706451416,16.874666213989258,21.363000869750977,64.24681091308594,39.673553466796875
2015-06-17 00:00:00-04:00,28.478656768798828,17.360666275024414,21.390499114990234,64.00475311279297,39.794742584228516
2015-06-18 00:00:00-04:00,28.60841178894043,17.459333419799805,21.969499588012695,64.70296478271484,40.4439811706543
2015-06-19 00:00:00-04:00,28.322053909301758,17.500667572021484,21.746000289916992,63.948890686035156,39.907283782958984
2015-06-22 00:00:00-04:00,28.54800796508789,17.319332122802734,21.81450080871582,64.32129669189453,40.01980209350586
2015-06-23 00:00:00-04:00,28.418254852294922,17.844667434692383,22.29949951171875,64.62847900390625,39.742794036865234
2015-06-24 00:00:00-04:00,28.659866333007812,17.67799949645996,22.04199981689453,64.1071548461914,39.50905990600586
2015-06-25 00:00:00-04:00,28.523401260375977,17.91933250427246,22.0049991607666,63.883705139160156,39.51770782470703
2015-06-26 00:00:00-04:00,28.355615615844727,17.805999755859375,21.905000686645508,64.00475311279297,39.18011474609375
2015-06-29 00:00:00-04:00,27.858972549438477,17.468000411987305,21.493000030517578,62.1148681640625,38.409664154052734
2015-06-30 00:00:00-04:00,28.060314178466797,17.884000778198242,21.704500198364258,62.51518630981445,38.219207763671875
2015-07-01 00:00:00-04:00,28.322053909301758,17.94333267211914,21.86949920654297,63.166866302490234,38.478912353515625
2015-07-02 00:00:00-04:00,28.286266326904297,18.667999267578125,21.885499954223633,63.52994918823242,38.435646057128906
2015-07-06 00:00:00-04:00,28.187828063964844,18.648000717163086,21.802000045776367,63.418235778808594,38.42698669433594
2015-07-07 00:00:00-04:00,28.11848258972168,17.858667373657227,21.836000442504883,63.09239196777344,38.34907531738281
2015-07-08 00:00:00-04:00,27.420494079589844,16.997333526611328,21.485000610351562,62.124168395996094,38.29712677001953
2015-07-09 00:00:00-04:00,26.861215591430664,17.19466781616211,21.719499588012695,62.422088623046875,38.53951644897461
2015-07-10 00:00:00-04:00,27.579336166381836,17.27666664123535,22.175500869750977,63.6975212097168,38.617427825927734
2015-07-13 00:00:00-04:00,28.111764907836914,17.477333068847656,22.778499603271484,64.72160339355469,39.422489166259766
2015-07-14 00:00:00-04:00,28.1005859375,17.709999084472656,23.278499603271484,65.26155853271484,39.49176025390625
2015-07-15 00:00:00-04:00,28.371273040771484,17.542667388916016,23.059499740600586,65.18708801269531,39.612953186035156
2015-07-16 00:00:00-04:00,28.749345779418945,17.778667449951172,23.77400016784668,65.69912719726562,40.39204406738281
2015-07-17 00:00:00-04:00,28.997663497924805,18.310667037963867,24.15049934387207,65.98774719238281,40.35741424560547
2015-07-20 00:00:00-04:00,29.5457706451416,18.817333221435547,24.405000686645508,67.68208312988281,40.61711883544922
2015-07-21 00:00:00-04:00,29.250469207763672,17.784666061401367,24.399999618530273,67.04903411865234,40.92876434326172
2015-07-22 00:00:00-04:00,28.01333236694336,17.857999801635742,24.41349983215332,67.00248718261719,39.422489166259766
2015-07-23 00:00:00-04:00,27.999916076660156,17.81333351135254,24.108999252319336,66.79769134521484,39.91593551635742
2015-07-24 00:00:00-04:00,27.852266311645508,17.694000244140625,26.47100067138672,69.63715362548828,39.768760681152344
2015-07-27 00:00:00-04:00,27.46523666381836,16.867332458496094,26.570499420166016,68.76205444335938,39.258018493652344
2015-07-28 00:00:00-04:00,27.60169792175293,17.654666900634766,26.30150032043457,69.581298828125,39.24936294555664
2015-07-29 00:00:00-04:00,27.514450073242188,17.58799934387207,26.450000762939453,70.76365661621094,40.071754455566406
2015-07-30 00:00:00-04:00,27.375755310058594,17.785999298095703,26.83799934387207,71.10809326171875,40.582496643066406
2015-07-31 00:00:00-04:00,27.136384963989258,17.74333381652832,26.8075008392334,70.139892578125,40.426673889160156
2015-08-03 00:00:00-04:00,26.49655532836914,17.332666397094727,26.75149917602539,70.54020690917969,40.52188491821289
2015-08-04 00:00:00-04:00,25.646453857421875,17.75200080871582,26.594999313354492,70.0747299194336,41.15382766723633
2015-08-05 00:00:00-04:00,25.816471099853516,18.0086669921875,26.850500106811523,69.80473327636719,41.18845748901367
2015-08-06 00:00:00-04:00,25.872652053833008,16.408666610717773,26.472999572753906,68.50138092041016,40.35741424560547
2015-08-07 00:00:00-04:00,25.960294723510742,16.167333602905273,26.131000518798828,69.08784484863281,40.4613037109375
2015-08-10 00:00:00-04:00,26.904142379760742,16.076000213623047,26.200000762939453,69.24614715576172,40.9720458984375
2015-08-11 00:00:00-04:00,25.504106521606445,15.824666976928711,26.37299919128418,68.29656982421875,40.175628662109375
2015-08-12 00:00:00-04:00,25.89737892150879,15.878000259399414,26.295499801635742,68.57632446289062,40.4613037109375
2015-08-13 00:00:00-04:00,25.877145767211914,16.167333602905273,26.482999801635742,68.93997192382812,40.45263671875
2015-08-14 00:00:00-04:00,26.059173583984375,16.209999084472656,26.576000213623047,69.21039581298828,40.686378479003906
2015-08-17 00:00:00-04:00,26.328847885131836,16.999332427978516,26.76099967956543,69.38760375976562,40.9633903503418
2015-08-18 00:00:00-04:00,26.180530548095703,17.381332397460938,26.750999450683594,69.44353485107422,41.1899299621582
2015-08-19 00:00:00-04:00,25.845685958862305,17.016666412353516,26.645999908447266,69.37822723388672,40.614837646484375
2015-08-20 00:00:00-04:00,25.315330505371094,16.14533233642578,25.788999557495117,68.95863342285156,39.78702926635742
2015-08-21 00:00:00-04:00,23.766977310180664,15.38466739654541,24.723499298095703,66.3849105834961,37.53017044067383
2015-08-24 00:00:00-04:00,23.173702239990234,14.591333389282227,23.168500900268555,63.745941162109375,36.31896209716797
2015-08-25 00:00:00-04:00,23.31302833557129,14.66866683959961,23.318500518798828,62.44974899291992,35.26459884643555
2015-08-26 00:00:00-04:00,24.650144577026367,14.989333152770996,25.03849983215332,65.91867065429688,37.21647262573242
2015-08-27 00:00:00-04:00,25.37601089477539,16.19933319091797,25.918500900268555,67.51327514648438,38.25340270996094
2015-08-28 00:00:00-04:00,25.459163665771484,16.565332412719727,25.90049934387207,67.56919860839844,38.27955627441406
2015-08-31 00:00:00-04:00,25.340051651000977,16.604000091552734,25.644500732421875,66.48749542236328,37.92229080200195
2015-09-01 00:00:00-04:00,24.207435607910156,15.908666610717773,24.82699966430664,64.30545043945312,36.440948486328125
2015-09-02 00:00:00-04:00,25.245668411254883,16.512666702270508,25.52750015258789,64.92089080810547,37.782867431640625
2015-09-03 00:00:00-04:00,24.80296516418457,16.3713321685791,25.236000061035156,65.64824676513672,37.90486145019531
2015-09-04 00:00:00-04:00,24.555763244628906,16.1286678314209,24.950000762939453,64.49193572998047,37.12932586669922
2015-09-08 00:00:00-04:00,25.238927841186523,16.544666290283203,25.87700080871582,65.76946258544922,38.24468231201172
2015-09-09 00:00:00-04:00,24.753524780273438,16.5939998626709,25.844499588012695,64.90223693847656,37.53017044067383
2015-09-10 00:00:00-04:00,25.29735565185547,16.565332412719727,26.11199951171875,65.48971557617188,37.72186279296875
2015-09-11 00:00:00-04:00,25.665912628173828,16.682666778564453,26.472000122070312,65.98394775390625,37.88742446899414
2015-09-14 00:00:00-04:00,25.913105010986328,16.87933349609375,26.069000244140625,65.28455352783203,37.50403594970703
2015-09-15 00:00:00-04:00,26.131084442138672,16.904666900634766,26.118499755859375,65.75082397460938,38.32311248779297
2015-09-16 00:00:00-04:00,26.16030502319336,17.483333587646484,26.36949920654297,66.19841003417969,38.601959228515625
2015-09-17 00:00:00-04:00,25.600738525390625,17.471332550048828,26.943500518798828,66.17045593261719,38.55839157104492
2015-09-18 00:00:00-04:00,25.495119094848633,17.374666213989258,27.01300048828125,65.07941436767578,37.88742446899414
2015-09-21 00:00:00-04:00,25.8906307220459,17.613332748413086,27.41950035095215,66.00259399414062,38.4364013671875
2015-09-22 00:00:00-04:00,25.4838809967041,17.395999908447266,26.920000076293945,65.50836181640625,38.25340270996094
2015-09-23 00:00:00-04:00,25.690624237060547,17.40399932861328,26.803499221801758,66.1611099243164,38.227256774902344
2015-09-24 00:00:00-04:00,25.84343719482422,17.541332244873047,26.6875,65.49903106689453,38.26211166381836
2015-09-25 00:00:00-04:00,25.778274536132812,17.12733268737793,26.212499618530273,65.91867065429688,38.28825759887695
2015-09-28 00:00:00-04:00,25.268142700195312,16.562000274658203,25.202999114990234,62.66421127319336,37.72186279296875
2015-09-29 00:00:00-04:00,24.508569717407227,16.44333267211914,24.803499221801758,63.904483795166016,37.85257339477539
2015-09-30 00:00:00-04:00,24.7872314453125,16.559999465942383,25.594499588012695,64.95820617675781,38.56710433959961
2015-10-01 00:00:00-04:00,24.625429153442383,15.991999626159668,26.035999298095703,65.26589965820312,38.87208557128906
2015-10-02 00:00:00-04:00,24.80521011352539,16.504667282104492,26.62700080871582,65.9000244140625,39.70860290527344
2015-10-05 00:00:00-04:00,24.895097732543945,16.40999984741211,27.18400001525879,67.35474395751953,40.63226318359375
2015-10-06 00:00:00-04:00,25.014196395874023,16.097333908081055,26.874000549316406,67.21485137939453,40.7368278503418
2015-10-07 00:00:00-04:00,24.895097732543945,15.46399974822998,27.097000122070312,68.27788543701172,40.78040313720703
2015-10-08 00:00:00-04:00,24.60744857788086,15.114666938781738,26.658000946044922,68.91200256347656,41.34679412841797
2015-10-09 00:00:00-04:00,25.19623374938965,14.712667465209961,26.989999771118164,68.98660278320312,41.05054473876953
2015-10-12 00:00:00-04:00,25.079368591308594,14.371999740600586,27.50950050354004,69.92842864990234,40.95467758178711
2015-10-13 00:00:00-04:00,25.1220703125,14.616666793823242,27.44499969482422,69.93772888183594,40.85882568359375
2015-10-14 00:00:00-04:00,24.767009735107422,14.458666801452637,27.241500854492188,69.1917495727539,40.67583465576172
2015-10-15 00:00:00-04:00,25.137802124023438,14.753999710083008,28.121999740600586,70.25481414794922,40.96337890625
2015-10-16 00:00:00-04:00,24.953527450561523,15.133999824523926,28.538000106811523,70.87025451660156,41.39907455444336
2015-10-19 00:00:00-04:00,25.10858917236328,15.206666946411133,28.657499313354492,71.79348754882812,41.49492263793945
2015-10-20 00:00:00-04:00,25.56702995300293,14.20199966430664,28.04400062561035,71.13137817382812,41.62562942504883
2015-10-21 00:00:00-04:00,25.56478500366211,14.005999565124512,27.78849983215332,70.36668395996094,41.128944396972656
2015-10-22 00:00:00-04:00,25.955806732177734,14.114666938781738,28.195499420166016,71.26193237304688,41.852195739746094
2015-10-23 00:00:00-04:00,26.76032066345215,13.939332962036133,29.951499938964844,71.86804962158203,46.06965255737305
2015-10-26 00:00:00-04:00,25.90635871887207,14.350666999816895,30.430500030517578,72.90314483642578,47.27214050292969
2015-10-27 00:00:00-04:00,25.742313385009766,14.023332595825195,30.550500869750977,72.28765106201172,46.78417205810547
2015-10-28 00:00:00-04:00,26.803024291992188,14.197333335876465,30.854999542236328,73.54653930664062,47.03687286376953
2015-10-29 00:00:00-04:00,27.086170196533203,14.108667373657227,31.327499389648438,73.21085357666016,46.496612548828125
2015-10-30 00:00:00-04:00,26.854705810546875,13.795332908630371,31.295000076293945,72.34364318847656,45.86923599243164
2015-11-02 00:00:00-05:00,27.232255935668945,14.252667427062988,31.417499542236328,70.14291381835938,46.392066955566406
2015-11-03 00:00:00-05:00,27.54461097717285,13.890000343322754,31.265499114990234,72.64202117919922,47.185020446777344
2015-11-04 00:00:00-05:00,27.41651725769043,15.442000389099121,32.04750061035156,73.0616455078125,47.402854919433594
2015-11-05 00:00:00-05:00,27.29013442993164,15.451333045959473,32.782501220703125,73.91023254394531,47.385440826416016
2015-11-06 00:00:00-05:00,27.321727752685547,15.490667343139648,32.96849822998047,73.43463897705078,47.85597610473633
2015-11-09 00:00:00-05:00,27.21114158630371,15.022000312805176,32.77450180053711,72.77257537841797,47.193721771240234
2015-11-10 00:00:00-05:00,26.353532791137695,14.433333396911621,32.98400115966797,74.24858093261719,46.6273307800293
2015-11-11 00:00:00-05:00,26.204570770263672,14.60533332824707,33.662498474121094,73.96833801269531,46.74932098388672
2015-11-12 00:00:00-05:00,26.11655616760254,14.196000099182129,33.279998779296875,73.15557098388672,46.46177673339844
2015-11-13 00:00:00-05:00,25.35373306274414,13.812666893005371,32.11750030517578,72.96875762939453,46.04350662231445
2015-11-16 00:00:00-05:00,25.769001007080078,14.287332534790039,32.390499114990234,73.70674896240234,46.8538932800293
2015-11-17 00:00:00-05:00,25.658409118652344,14.266667366027832,32.165000915527344,73.6413345336914,46.46790313720703
2015-11-18 00:00:00-05:00,26.47088050842285,14.73799991607666,33.176998138427734,75.16407012939453,47.23987579345703
2015-11-19 00:00:00-05:00,26.807161331176758,14.786666870117188,33.063499450683594,74.8744888305664,47.31882858276367
2015-11-20 00:00:00-05:00,26.924522399902344,14.667332649230957,33.42250061035156,74.911865234375,47.538143157958984
2015-11-23 00:00:00-05:00,26.5747013092041,14.516667366027832,33.949501037597656,74.83708190917969,47.538143157958984
2015-11-24 00:00:00-05:00,26.82973289489746,14.550000190734863,33.557498931884766,74.53816223144531,47.59077835083008
2015-11-25 00:00:00-05:00,26.637895584106445,15.309332847595215,33.766998291015625,74.32332611083984,47.09952163696289
2015-11-27 00:00:00-05:00,26.588245391845703,15.440667152404785,33.66299819946289,74.58487701416016,47.3100471496582
2015-11-30 00:00:00-05:00,26.698835372924805,15.350666999816895,33.2400016784668,73.80951690673828,47.678504943847656
2015-12-01 00:00:00-05:00,26.48216438293457,15.812666893005371,33.952999114990234,74.65027618408203,48.44171142578125
2015-12-02 00:00:00-05:00,26.242942810058594,15.465999603271484,33.800498962402344,73.83753967285156,48.43292999267578
2015-12-03 00:00:00-05:00,25.99920082092285,15.513999938964844,33.3125,73.13690185546875,47.54692077636719
2015-12-04 00:00:00-05:00,26.863582611083984,15.358667373657227,33.63199996948242,75.10803985595703,49.04701232910156
2015-12-07 00:00:00-05:00,26.694318771362305,15.408666610717773,33.49150085449219,74.3139877319336,48.95929718017578
2015-12-08 00:00:00-05:00,26.683032989501953,15.114666938781738,33.86650085449219,73.86557006835938,48.94175338745117
2015-12-09 00:00:00-05:00,26.093982696533203,14.968000411987305,33.239498138427734,72.75386047363281,48.231178283691406
2015-12-10 00:00:00-05:00,26.21811866760254,15.137999534606934,33.11600112915039,72.97809600830078,48.485572814941406
2015-12-11 00:00:00-05:00,25.543317794799805,14.468000411987305,32.00749969482422,71.10039520263672,47.42410659790039
2015-12-14 00:00:00-05:00,25.385330200195312,14.571999549865723,32.89550018310547,71.81036376953125,48.371524810791016
2015-12-15 00:00:00-05:00,24.936214447021484,14.739333152770996,32.93199920654297,73.44519805908203,48.424163818359375
2015-12-16 00:00:00-05:00,25.128049850463867,15.633999824523926,33.78850173950195,74.60356140136719,49.24000930786133
2015-12-17 00:00:00-05:00,24.595420837402344,15.559332847595215,33.532501220703125,73.51058197021484,48.862789154052734
2015-12-18 00:00:00-05:00,23.929645538330078,15.36400032043457,33.207000732421875,71.29657745361328,47.48551559448242
