Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-03 00:00:00-05:00,28.730016446655085,28.8547740321923,28.536193469691177,28.819128036499023,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.761193579434213,28.86367152411982,28.58742367376053,28.636432647705078,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.645359828384883,28.68323242638036,28.017113562839526,28.161922454833984,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.605249881452455,28.821349014026374,28.12849752976883,28.204242706298828,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.5072244270396,28.865905784871792,27.861155382584446,28.324542999267578,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.161915154439424,28.342368297858307,27.58045313709603,27.738628387451172,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.7920981450098,27.796553044141444,27.20395287735549,27.232913970947266,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.248511363041793,27.82551859010092,27.09701928216281,27.725265502929688,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.714123368821554,27.936905708282026,27.308659578991268,27.533668518066406,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.598277610489713,27.836654663085938,27.3732686550269,27.836654663085938,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.048301028043767,28.36465158895827,27.992605434937918,28.30227279663086,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.293363044441357,28.7745738144365,28.15301075304013,28.620853424072266,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.68323262532552,28.794623819986978,28.38247673967853,28.404754638671875,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.571841887466128,28.60525788664302,27.883445109305814,28.048303604125977,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.320097419617298,28.482727608990597,28.186426628736324,28.340147018432617,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.344597327754162,28.525048776130525,28.195331871021246,28.224294662475586,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.19087613954273,28.253254919764572,27.48688316345215,27.48688316345215,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.348759435494394,27.821056889514004,27.313113446673285,27.678476333618164,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.75200037071014,27.780961467554363,27.382182512251926,27.457927703857422,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.636146881973367,28.159684982783624,27.625007086335078,28.15300178527832,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.090627781138174,28.17974106769297,27.70521523885344,27.720809936523438,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.80769572346012,27.874531115222556,27.42450977003734,27.680709838867188,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.85447746229525,27.972551838021896,27.66734110069705,27.919084548950195,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.729710286060158,28.406968612003755,27.69852090326026,28.371322631835938,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.435938104255378,28.54287267699022,28.066120298980323,28.072803497314453,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.037159976603217,28.15969095583819,27.841112109521802,27.981464385986328,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.037158217371275,28.19979007963362,27.772048378461868,28.19533348083496,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.059437534811437,28.340143784052685,27.905718862353325,28.315637588500977,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.598571459528543,28.643130652588724,28.206475716078707,28.25994300842285,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.2933599985599,28.357967087559327,28.05052803962249,28.137413024902344,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.161916333547257,28.322318190138613,28.072803057866928,28.24434471130371,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.132958040485054,28.31563951998062,28.09508544466522,28.10845184326172,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,27.970323644685543,28.101764410267815,27.727490008700773,27.792097091674805,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,27.9747826163896,28.542876649890996,27.88566932691057,28.427030563354492,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.538419330811536,28.56069552534772,28.219838814506353,28.27330780029297,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.29112983550747,28.70996003695296,28.141866070596485,28.654264450073242,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.582976671554942,29.05527417379222,28.54733067909467,28.888187408447266,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.07086988010352,29.102059272918567,28.790161945379253,29.024084091186523,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.476331159209945,29.659014311561645,29.217902826346513,29.55207633972168,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,29.955321087077223,29.973140686476548,28.86591535661162,29.086467742919922,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,28.99735012433859,29.31592723810783,28.582974836904967,28.658720016479492,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.658720221632425,28.658720221632425,27.75422446071584,27.881210327148438,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.092851983674798,28.99066621763661,27.91462713625197,28.727781295776367,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.850317107462306,29.088695876659358,28.57406574303931,28.672090530395508,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.54955847104041,28.61639385984713,28.02156535830659,28.02602195739746,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.19533490746636,28.237664099723222,27.482432036108552,27.85002326965332,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,27.912664883644084,28.2057300178266,27.744880165955735,28.02228546142578,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.339956473953013,28.550247192382812,28.212440161176175,28.550247192382812,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.49879511187531,28.536825907144788,28.105059806771205,28.259422302246094,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.09835088632985,28.384703237219156,27.923855029181347,28.158754348754883,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.221383146540784,28.454044771232315,28.158743806584216,28.1900634765625,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.50326383431632,28.847780227661133,28.447335604555988,28.847780227661133,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.874630662410322,28.968589687117905,28.682237398412347,28.80751609802246,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.720265181968493,29.243752584935958,28.715789967854153,29.125185012817383,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.23704190547324,29.27954790622129,29.00214265800493,29.09834098815918,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.082681438338582,29.301919157992057,28.935030082544245,29.09610366821289,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.098348790637438,29.44734049138636,29.044656446834086,29.393648147583008,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.440622142832332,29.74710775614542,29.3958768271936,29.650909423828125,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.664330363044932,29.733680812265,28.885807053740756,28.997663497924805,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.158745441012005,29.588273900644243,29.093870186696144,29.5390567779541,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.49878771846198,29.51892106333219,29.328767116910498,29.48089027404785,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.357845576562823,29.40706269211823,29.06030698291906,29.14531898498535,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.145317546675713,29.39363901250951,29.09386453334816,29.203481674194336,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.051361624705123,29.23033265387691,28.930558142827525,29.073734283447266,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.23033257568488,29.292971923689176,29.060308562311693,29.109525680541992,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,28.988721740865582,29.21243466979933,28.838834488110578,28.939504623413086,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,28.970819862543983,29.01332585870942,28.715787299139233,28.780662536621094,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.83659732877997,28.905951209345766,28.373513306351683,28.59051513671875,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.344431005818997,28.65315597922646,28.102822309110454,28.505504608154297,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.61735689322936,28.935028836397862,28.601697056785675,28.832122802734375,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,28.899239894385772,29.12295286491456,28.74264149773343,28.767250061035156,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.677769356798656,28.709089039534955,28.43615891272316,28.449581146240234,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.210201695735194,28.465234313531752,28.122953784741334,28.393646240234375,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.418254338316935,28.60169887983302,28.27060468626461,28.5457706451416,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.572615790088516,28.608408971477548,28.3533763669517,28.478656768798828,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.462999735059377,28.704608426913925,28.460762127629003,28.60841178894043,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.5703753745833,28.59498393109185,28.277312010264776,28.322053909301758,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.521161798260287,28.648678103801466,28.429440381822584,28.54800796508789,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.51892670063681,28.548008768756393,28.384697569514294,28.418254852294922,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.458524335440853,29.037941766950528,28.43839098908134,28.659866333007812,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.827651010363535,28.903712594463244,28.523401260375977,28.523401260375977,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.561431114431663,28.63301918814861,28.301924987255592,28.355615615844727,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.067025654929786,28.292976205511472,27.84778792635272,27.858972549438477,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.091633853574592,28.21467665349399,27.932797870729548,28.060314178466797,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.38916846465127,28.398117185817476,28.18558889840671,28.322053909301758,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.2840287194716,28.342194565161037,28.136377351212495,28.286266326904297,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,27.950692913727835,28.239282786817057,27.93055786329205,28.187828063964844,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.16322449916485,28.221390346876525,27.68895240781281,28.11848258972168,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.84778660010273,27.88357978178453,27.413782964699145,27.420494079589844,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.70685032453723,27.75382984228821,26.67105991287828,26.861215591430664,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.27956158956206,27.706852497935632,27.116250361602837,27.579336166381836,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,27.97082468310131,28.134135857333252,27.81198872284506,28.111764907836914,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.19678258163685,28.27060827041979,27.973069614508784,28.1005859375,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.125189164972554,28.445098715549413,28.093869492059643,28.371273040771484,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.57708758405088,28.76277142187389,28.489839682828933,28.749345779418945,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.87686004018465,28.997663497924805,28.70460016033664,28.997663497924805,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.299685037203815,29.747110932662572,29.239281585512053,29.5457706451416,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.72026778418432,29.735925916150965,29.154274274513167,29.250469207763672,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.290738877867724,28.07597171201857,27.290738877867724,28.01333236694336,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.23257606291761,28.43168046919192,27.977543414278724,27.999916076660156,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.035710888960462,28.129669931947358,27.718038863550714,27.852266311645508,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.53682473574972,27.653156419384597,27.31982461946616,27.46523666381836,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.60169792175293,27.72026719647293,27.416017505631867,27.60169792175293,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.55024495777841,27.628544134208862,27.35337650641724,27.514450073242188,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.364568979430548,27.420497218981932,27.22810393838161,27.375755310058594,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.427210811846997,27.436159535798794,27.04913703895248,27.136384963989258,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.181116227935693,27.420488952782385,26.290738171702063,26.49655532836914,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.26837561942918,26.331014975776036,25.335492976418223,25.646453857421875,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.26837342622495,26.27284565776525,25.078217787126924,25.816471099853516,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.061422408109753,26.180526675744893,25.645680481913917,25.872652053833008,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.749053872857033,26.12434512903234,25.731075417412494,25.960294723510742,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.187267346347056,26.96481752220185,26.187267346347056,26.904142379760742,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.474920993929892,26.558070078780897,25.468151319049372,25.504106521606445,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.288372721677934,25.93782960005388,24.63666810712716,25.89737892150879,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.077151356734085,26.158052686711567,25.740063053334502,25.877145767211914,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.69062383312292,26.137827180597522,25.620959463911245,26.059173583984375,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.07715463637834,26.438962931358997,25.955802626150042,26.328847885131836,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.164799825789242,26.391773145799746,26.07041549195047,26.180530548095703,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.090635985139684,26.185020304557398,25.771526115954153,25.845685958862305,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.636688071797668,25.697363208610664,25.08610951181161,25.315330505371094,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.816445334745744,25.146792204570744,23.742257359750216,23.766977310180664,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.31971621993792,24.450143592679783,20.674753193310664,23.173702239990234,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,24.969256274672787,24.969256274672787,23.25909468303851,23.31302833557129,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.065856812176996,24.69508899839027,23.60741822780192,24.650144577026367,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.220951417704274,25.44792300842983,24.724306400364522,25.37601089477539,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.207470374210768,25.46365742342423,25.065893862125524,25.459163665771484,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.176001257070045,25.737815091118808,25.16925976538462,25.340051651000977,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.753518742408296,25.1422929691237,24.126534275797855,24.207435607910156,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.77149906032221,25.245668411254883,24.52429957443131,25.245668411254883,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.279382340331384,25.34455297027077,24.728805304475586,24.80296516418457,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.488346599691244,24.820939496231958,24.384973039170745,24.555763244628906,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.11308207251206,25.295109232847622,24.79172444362976,25.238927841186523,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.564784320239447,25.623211740834503,24.6681279563695,24.753524780273438,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.780486189668327,25.45691059012578,24.697338831630514,25.29735565185547,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.12207704405346,25.665912628173828,25.11533554983616,25.665912628173828,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.198507445930954,26.268171824207496,25.811979189970696,25.913105010986328,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.052430849277556,26.187265824828003,25.713094817768468,26.131084442138672,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.12434810820383,26.189518730732296,25.942320940999544,26.16030502319336,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,25.99176228223071,26.178283216885045,25.55579409368311,25.600738525390625,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.216459825879372,25.68613722991624,25.140053943468565,25.495119094848633,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.544553165129184,25.926587633449145,25.54230714405641,25.8906307220459,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.479385524993692,25.65916667396787,25.286121389928482,25.4838809967041,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.535563062356704,25.78051479796886,25.461404935538205,25.690624237060547,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.45016749838124,25.955799965236498,25.252409639682764,25.84343719482422,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.16705059610492,26.22323199864584,25.623213316473365,25.778274536132812,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.585004850566698,25.74680752927548,25.268142700195312,25.268142700195312,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.355786062675254,25.50859951637357,24.23889972359608,24.508569717407227,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.758016023461767,25.065890676414476,24.434412363463366,24.7872314453125,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.510818629040212,24.63441838227001,24.11530113322495,24.625429153442383,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.272611560230494,24.94678833312647,24.169237994128867,24.80521011352539,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.692844381821025,25.02768670699786,24.51081722343039,24.895097732543945,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.86138297788821,25.110828435402105,24.668118898832045,25.014196395874023,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.110834068475068,25.117575561079164,24.58722480682349,24.895097732543945,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.76250976140156,24.76250976140156,24.317552402590827,24.60744857788086,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.71981488171479,25.232188952212557,24.60520435083391,25.19623374938965,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.333309535336518,25.33780329150953,25.043413398365352,25.079368591308594,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.904086247108243,25.270388289099376,24.87262480617747,25.1220703125,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.009713809927018,25.061399741061333,24.620937742974128,24.767009735107422,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.92880727761516,25.191735780171378,24.829927479243928,25.137802124023438,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.119823891976157,25.169263791604298,24.838916930016286,24.953527450561523,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.899594319671532,25.11308292946071,24.744533124749246,25.10858917236328,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.02094669360765,25.656920533078075,24.904090139674107,25.56702995300293,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.61871866816098,25.973785531362466,25.55130030164718,25.56478500366211,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.692878192349628,25.955806732177734,25.64119055009577,25.955806732177734,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.225472722023625,26.794029841070582,26.142325360354146,26.76032066345215,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.535590886124673,26.54682613386721,25.82545739123903,25.90635871887207,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.933329766630628,26.189516765890595,25.61646590650807,25.742313385009766,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.277167157315215,26.809767500877136,26.08165524814226,26.803024291992188,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.67492202962101,27.122127107408968,26.57828997479224,27.086170196533203,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.189546432219462,27.241234068084648,26.843468846157037,26.854705810546875,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.14686080087881,27.272706623626537,26.87943671301914,27.232255935668945,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.14459976694483,27.75135807455724,27.1243735756138,27.54461097717285,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.670456513423844,27.825517692462064,27.331122165426425,27.41651725769043,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.50002389182747,27.689602303471666,27.123126147712536,27.29013442993164,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.33301281624479,27.490993374920475,27.22242642517181,27.321727752685547,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.299159572843948,27.490993601922444,27.093784844869713,27.21114158630371,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.382873272774255,26.646927276347803,26.193294847382997,26.353532791137695,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.263249991204642,26.500220787941668,26.001451714590043,26.204570770263672,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.238427616722465,26.36481205794659,26.100758112449522,26.11655616760254,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,25.9991994540376,26.082704449365423,25.33793500653174,25.35373306274414,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.13707526467575,25.78254170723503,25.051314627262517,25.769001007080078,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.936003743629655,25.965344216837444,25.574904134546816,25.658409118652344,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.125578994664924,26.516017308470975,26.066899777115527,26.47088050842285,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.54987771550227,27.02607848458693,26.351273332729036,26.807161331176758,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.9019522699329,27.064447563301567,26.822961980617343,26.924522399902344,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.917745528146632,27.021563286288874,26.482168614034364,26.5747013092041,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.479918257186196,26.935806309290797,26.43252408260051,26.82973289489746,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.904206905326248,26.90872161960704,26.613069821139085,26.637895584106445,85553200,0.0,0.0
